localidade,cultura,ano,indicador,custo
CASCAVEL,TRIGO,2005,OUTROS CUSTOS FIXOS,107.32
CASCAVEL,TRIGO,2005,RENDA DE FATORES,210.31
CASCAVEL,TRIGO,2005,PRODUTIVIDADE MEDIA,2500.0
CASCAVEL,TRIGO,2006,CUSTEIO  DA LAVOURA,713.66
CASCAVEL,TRIGO,2006,OUTRAS DESPESAS,157.99
CASCAVEL,TRIGO,2006,DESPESAS FINANCEIRAS,25.08
CASCAVEL,TRIGO,2006,DEPRECIACOES,77.6
CASCAVEL,TRIGO,2006,OUTROS CUSTOS FIXOS,29.05
CASCAVEL,TRIGO,2006,RENDA DE FATORES,210.26
CASCAVEL,TRIGO,2006,PRODUTIVIDADE MEDIA,2500.0
CASCAVEL,TRIGO,2007,CUSTEIO  DA LAVOURA,747.86
CASCAVEL,TRIGO,2007,OUTRAS DESPESAS,156.08
CASCAVEL,TRIGO,2007,DESPESAS FINANCEIRAS,25.53
CASCAVEL,TRIGO,2007,DEPRECIACOES,86.28
CASCAVEL,TRIGO,2007,OUTROS CUSTOS FIXOS,27.2
CASCAVEL,TRIGO,2007,RENDA DE FATORES,299.82
SORRISO,MILHO,2014,CUSTEIO  DA LAVOURA,1379.31
SORRISO,MILHO,2014,OUTRAS DESPESAS,419.15
SORRISO,MILHO,2014,DESPESAS FINANCEIRAS,44.75
SORRISO,MILHO,2014,DEPRECIACOES,129.66
SORRISO,MILHO,2014,OUTROS CUSTOS FIXOS,12.66
SORRISO,MILHO,2014,RENDA DE FATORES,240.73
SORRISO,MILHO,2015,CUSTEIO  DA LAVOURA,1299.28
SORRISO,MILHO,2015,OUTRAS DESPESAS,202.46
SORRISO,MILHO,2015,DESPESAS FINANCEIRAS,46.72
SORRISO,MILHO,2015,DEPRECIACOES,122.01
SORRISO,MILHO,2015,OUTROS CUSTOS FIXOS,8.66
SORRISO,MILHO,2015,RENDA DE FATORES,285.2
SORRISO,MILHO,2016,CUSTEIO  DA LAVOURA,1321.83
SORRISO,MILHO,2016,OUTRAS DESPESAS,233.68
SORRISO,MILHO,2016,DESPESAS FINANCEIRAS,47.55
SORRISO,MILHO,2016,DEPRECIACOES,132.95
SORRISO,MILHO,2016,OUTROS CUSTOS FIXOS,9.04
SORRISO,MILHO,2016,RENDA DE FATORES,372.91
SORRISO,MILHO,2017,CUSTEIO  DA LAVOURA,1328.67
SORRISO,MILHO,2017,OUTRAS DESPESAS,221.7
SORRISO,MILHO,2017,DESPESAS FINANCEIRAS,49.67
SORRISO,MILHO,2017,DEPRECIACOES,143.19
SORRISO,MILHO,2017,OUTROS CUSTOS FIXOS,10.54
SORRISO,MILHO,2017,RENDA DE FATORES,448.01
SORRISO,MILHO,2018,CUSTEIO  DA LAVOURA,1300.03
SORRISO,MILHO,2018,OUTRAS DESPESAS,232.88
SORRISO,MILHO,2018,DESPESAS FINANCEIRAS,46.36
SORRISO,MILHO,2018,DEPRECIACOES,152.67
SORRISO,MILHO,2018,OUTROS CUSTOS FIXOS,10.95
SORRISO,MILHO,2018,RENDA DE FATORES,410.3
SORRISO,MILHO,2019,CUSTEIO  DA LAVOURA,1464.52
SORRISO,MILHO,2019,OUTRAS DESPESAS,246.79
SORRISO,MILHO,2019,DESPESAS FINANCEIRAS,48.33
SORRISO,MILHO,2019,DEPRECIACOES,159.36
SORRISO,MILHO,2019,OUTROS CUSTOS FIXOS,11.21
SORRISO,MILHO,2019,RENDA DE FATORES,315.07
SORRISO,MILHO,2020,CUSTEIO  DA LAVOURA,1981.96
SORRISO,MILHO,2020,OUTRAS DESPESAS,367.2
SORRISO,MILHO,2020,DESPESAS FINANCEIRAS,31.83
SORRISO,MILHO,2020,DEPRECIACOES,189.12
SORRISO,MILHO,2020,OUTROS CUSTOS FIXOS,89.77
SORRISO,MILHO,2020,RENDA DE FATORES,44.35
SORRISO,MILHO,2021,CUSTEIO  DA LAVOURA,2420.49
SORRISO,MILHO,2021,OUTRAS DESPESAS,456.42
SORRISO,MILHO,2021,DESPESAS FINANCEIRAS,19.33
SORRISO,MILHO,2021,DEPRECIACOES,243.27
SORRISO,MILHO,2021,OUTROS CUSTOS FIXOS,135.26
SORRISO,MILHO,2021,RENDA DE FATORES,37.45
SORRISO,MILHO,2022,CUSTEIO  DA LAVOURA,4408.99
SORRISO,MILHO,2022,OUTRAS DESPESAS,575.85
SORRISO,MILHO,2022,DESPESAS FINANCEIRAS,208.08
SORRISO,MILHO,2022,DEPRECIACOES,332.99
SORRISO,MILHO,2022,OUTROS CUSTOS FIXOS,180.4
SORRISO,MILHO,2022,RENDA DE FATORES,142.94
SORRISO,MILHO,2023,CUSTEIO  DA LAVOURA,3802.48
SORRISO,MILHO,2023,OUTRAS DESPESAS,504.94
SORRISO,MILHO,2023,DESPESAS FINANCEIRAS,229.74
SORRISO,MILHO,2023,DEPRECIACOES,339.8
SORRISO,MILHO,2023,OUTROS CUSTOS FIXOS,152.48
SORRISO,MILHO,2023,RENDA DE FATORES,298.29
SORRISO,MILHO,2024,CUSTEIO  DA LAVOURA,3127.98
SORRISO,MILHO,2024,OUTRAS DESPESAS,479.24
SORRISO,MILHO,2024,DESPESAS FINANCEIRAS,159.5
SORRISO,MILHO,2024,DEPRECIACOES,345.67
SORRISO,MILHO,2024,OUTROS CUSTOS FIXOS,116.77
SORRISO,MILHO,2024,RENDA DE FATORES,258.33
PONTA GROSSA,TRITICALE,2012,CUSTEIO  DA LAVOURA,519.46
PONTA GROSSA,TRITICALE,2012,OUTRAS DESPESAS,83.87
PONTA GROSSA,TRITICALE,2012,DESPESAS FINANCEIRAS,33.66
PONTA GROSSA,TRITICALE,2012,DEPRECIACOES,141.1
PONTA GROSSA,TRITICALE,2012,OUTROS CUSTOS FIXOS,32.67
PONTA GROSSA,TRITICALE,2012,RENDA DE FATORES,649.88
PONTA GROSSA,TRITICALE,2012,PRODUTIVIDADE MEDIA,2000.0
PONTA GROSSA,TRITICALE,2013,CUSTEIO  DA LAVOURA,598.47
PONTA GROSSA,TRITICALE,2013,OUTRAS DESPESAS,83.87
PONTA GROSSA,TRITICALE,2013,DESPESAS FINANCEIRAS,47.27
PONTA GROSSA,TRITICALE,2013,DEPRECIACOES,177.43
PONTA GROSSA,TRITICALE,2013,OUTROS CUSTOS FIXOS,35.44
PONTA GROSSA,TRITICALE,2013,RENDA DE FATORES,657.24
PONTA GROSSA,TRITICALE,2013,PRODUTIVIDADE MEDIA,2000.0
PONTA GROSSA,TRITICALE,2014,CUSTEIO  DA LAVOURA,659.69
PONTA GROSSA,TRITICALE,2014,OUTRAS DESPESAS,100.78
PONTA GROSSA,TRITICALE,2014,DESPESAS FINANCEIRAS,28.46
PONTA GROSSA,TRITICALE,2014,DEPRECIACOES,199.2
PONTA GROSSA,TRITICALE,2014,OUTROS CUSTOS FIXOS,39.12
PONTA GROSSA,TRITICALE,2014,RENDA DE FATORES,663.8
PONTA GROSSA,TRITICALE,2014,PRODUTIVIDADE MEDIA,2000.0
PONTA GROSSA,TRITICALE,2015,CUSTEIO  DA LAVOURA,756.66
PONTA GROSSA,TRITICALE,2015,OUTRAS DESPESAS,125.85
PONTA GROSSA,TRITICALE,2015,DESPESAS FINANCEIRAS,23.15
PONTA GROSSA,TRITICALE,2015,DEPRECIACOES,136.78
PONTA GROSSA,TRITICALE,2015,OUTROS CUSTOS FIXOS,50.11
LONDRINA,TRIGO,2006,DEPRECIACOES,77.14
PONTA GROSSA,TRITICALE,2015,RENDA DE FATORES,461.18
PONTA GROSSA,TRITICALE,2015,PRODUTIVIDADE MEDIA,2000.0
PONTA GROSSA,TRITICALE,2016,CUSTEIO  DA LAVOURA,744.11
PONTA GROSSA,TRITICALE,2016,OUTRAS DESPESAS,143.84
PONTA GROSSA,TRITICALE,2016,DESPESAS FINANCEIRAS,22.63
PONTA GROSSA,TRITICALE,2016,DEPRECIACOES,145.18
PONTA GROSSA,TRITICALE,2016,OUTROS CUSTOS FIXOS,54.99
PONTA GROSSA,TRITICALE,2016,RENDA DE FATORES,544.63
PONTA GROSSA,TRITICALE,2016,PRODUTIVIDADE MEDIA,2000.0
PONTA GROSSA,TRITICALE,2017,CUSTEIO  DA LAVOURA,683.59
PONTA GROSSA,TRITICALE,2017,OUTRAS DESPESAS,177.75
PONTA GROSSA,TRITICALE,2017,DESPESAS FINANCEIRAS,20.51
PONTA GROSSA,TRITICALE,2017,DEPRECIACOES,149.23
PONTA GROSSA,TRITICALE,2017,OUTROS CUSTOS FIXOS,27.77
PONTA GROSSA,TRITICALE,2017,RENDA DE FATORES,663.78
PONTA GROSSA,TRITICALE,2017,PRODUTIVIDADE MEDIA,2500.0
PONTA GROSSA,TRITICALE,2018,CUSTEIO  DA LAVOURA,748.69
PONTA GROSSA,TRITICALE,2018,OUTRAS DESPESAS,201.76
PONTA GROSSA,TRITICALE,2018,DESPESAS FINANCEIRAS,24.26
PONTA GROSSA,TRITICALE,2018,DEPRECIACOES,290.49
PONTA GROSSA,TRITICALE,2018,OUTROS CUSTOS FIXOS,39.32
PONTA GROSSA,TRITICALE,2018,RENDA DE FATORES,794.9
PONTA GROSSA,TRITICALE,2018,PRODUTIVIDADE MEDIA,2500.0
PONTA GROSSA,TRITICALE,2019,CUSTEIO  DA LAVOURA,844.9
PONTA GROSSA,TRITICALE,2019,OUTRAS DESPESAS,181.91
PONTA GROSSA,TRITICALE,2019,DESPESAS FINANCEIRAS,26.81
PONTA GROSSA,TRITICALE,2019,DEPRECIACOES,177.93
PONTA GROSSA,TRITICALE,2019,OUTROS CUSTOS FIXOS,54.24
PONTA GROSSA,TRITICALE,2019,RENDA DE FATORES,755.86
PONTA GROSSA,TRITICALE,2019,PRODUTIVIDADE MEDIA,2500.0
PONTA GROSSA,TRITICALE,2020,CUSTEIO  DA LAVOURA,896.17
PONTA GROSSA,TRITICALE,2020,OUTRAS DESPESAS,189.36
PONTA GROSSA,TRITICALE,2020,DESPESAS FINANCEIRAS,14.9
PONTA GROSSA,TRITICALE,2020,DEPRECIACOES,185.02
PONTA GROSSA,TRITICALE,2020,OUTROS CUSTOS FIXOS,61.31
PONTA GROSSA,TRITICALE,2020,RENDA DE FATORES,758.34
PONTA GROSSA,TRITICALE,2020,PRODUTIVIDADE MEDIA,2500.0
PONTA GROSSA,TRITICALE,2021,CUSTEIO  DA LAVOURA,2633.52
PONTA GROSSA,TRITICALE,2021,OUTRAS DESPESAS,567.71
PONTA GROSSA,TRITICALE,2021,DESPESAS FINANCEIRAS,103.44
PONTA GROSSA,TRITICALE,2021,DEPRECIACOES,419.63
PONTA GROSSA,TRITICALE,2021,OUTROS CUSTOS FIXOS,529.73
PONTA GROSSA,TRITICALE,2021,RENDA DE FATORES,342.51
PONTA GROSSA,TRITICALE,2021,PRODUTIVIDADE MEDIA,3500.0
PONTA GROSSA,TRITICALE,2022,CUSTEIO  DA LAVOURA,2975.02
PONTA GROSSA,TRITICALE,2022,OUTRAS DESPESAS,605.19
PONTA GROSSA,TRITICALE,2022,DESPESAS FINANCEIRAS,190.95
PONTA GROSSA,TRITICALE,2022,DEPRECIACOES,504.88
PONTA GROSSA,TRITICALE,2022,OUTROS CUSTOS FIXOS,573.57
PONTA GROSSA,TRITICALE,2022,RENDA DE FATORES,1876.76
PONTA GROSSA,TRITICALE,2022,PRODUTIVIDADE MEDIA,3500.0
PONTA GROSSA,TRITICALE,2023,CUSTEIO  DA LAVOURA,2385.16
PONTA GROSSA,TRITICALE,2023,OUTRAS DESPESAS,597.68
PONTA GROSSA,TRITICALE,2023,DESPESAS FINANCEIRAS,149.19
PONTA GROSSA,TRITICALE,2023,DEPRECIACOES,554.08
PONTA GROSSA,TRITICALE,2023,OUTROS CUSTOS FIXOS,503.07
PONTA GROSSA,TRITICALE,2023,RENDA DE FATORES,1878.24
PONTA GROSSA,TRITICALE,2023,PRODUTIVIDADE MEDIA,3500.0
BRASILIA,TRIGO,2012,CUSTEIO  DA LAVOURA,2594.18
BRASILIA,TRIGO,2012,OUTRAS DESPESAS,343.77
BRASILIA,TRIGO,2012,DESPESAS FINANCEIRAS,73.19
BRASILIA,TRIGO,2012,DEPRECIACOES,259.51
BRASILIA,TRIGO,2012,OUTROS CUSTOS FIXOS,60.73
BRASILIA,TRIGO,2012,RENDA DE FATORES,473.99
BRASILIA,TRIGO,2012,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2013,CUSTEIO  DA LAVOURA,2862.08
BRASILIA,TRIGO,2013,OUTRAS DESPESAS,372.83
BRASILIA,TRIGO,2013,DESPESAS FINANCEIRAS,93.13
BRASILIA,TRIGO,2013,DEPRECIACOES,280.7
BRASILIA,TRIGO,2013,OUTROS CUSTOS FIXOS,62.54
BRASILIA,TRIGO,2013,RENDA DE FATORES,477.54
BRASILIA,TRIGO,2013,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2014,CUSTEIO  DA LAVOURA,2735.49
BRASILIA,TRIGO,2014,OUTRAS DESPESAS,457.41
BRASILIA,TRIGO,2014,DESPESAS FINANCEIRAS,79.44
BRASILIA,TRIGO,2014,DEPRECIACOES,564.11
BRASILIA,TRIGO,2014,OUTROS CUSTOS FIXOS,142.32
BRASILIA,TRIGO,2014,RENDA DE FATORES,616.54
BRASILIA,TRIGO,2014,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2015,CUSTEIO  DA LAVOURA,3380.16
BRASILIA,TRIGO,2015,OUTRAS DESPESAS,515.44
BRASILIA,TRIGO,2015,DESPESAS FINANCEIRAS,123.9
BRASILIA,TRIGO,2015,DEPRECIACOES,569.69
BRASILIA,TRIGO,2015,OUTROS CUSTOS FIXOS,167.67
BRASILIA,TRIGO,2015,RENDA DE FATORES,691.08
BRASILIA,TRIGO,2015,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2016,CUSTEIO  DA LAVOURA,3449.57
BRASILIA,TRIGO,2016,OUTRAS DESPESAS,541.99
BRASILIA,TRIGO,2016,DESPESAS FINANCEIRAS,126.45
BRASILIA,TRIGO,2016,DEPRECIACOES,571.23
BRASILIA,TRIGO,2016,OUTROS CUSTOS FIXOS,38.5
BRASILIA,TRIGO,2016,RENDA DE FATORES,737.27
BRASILIA,TRIGO,2016,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2017,CUSTEIO  DA LAVOURA,3193.26
BRASILIA,TRIGO,2017,OUTRAS DESPESAS,468.23
BRASILIA,TRIGO,2017,DESPESAS FINANCEIRAS,120.62
BRASILIA,TRIGO,2017,DEPRECIACOES,592.59
BRASILIA,TRIGO,2017,OUTROS CUSTOS FIXOS,172.76
BRASILIA,TRIGO,2017,RENDA DE FATORES,1042.19
BRASILIA,TRIGO,2017,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2018,CUSTEIO  DA LAVOURA,3793.39
BRASILIA,TRIGO,2018,OUTRAS DESPESAS,489.33
BRASILIA,TRIGO,2018,DESPESAS FINANCEIRAS,133.87
BRASILIA,TRIGO,2018,DEPRECIACOES,609.61
BRASILIA,TRIGO,2018,OUTROS CUSTOS FIXOS,179.63
BRASILIA,TRIGO,2018,RENDA DE FATORES,1056.62
BRASILIA,TRIGO,2018,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2019,CUSTEIO  DA LAVOURA,4418.98
BRASILIA,TRIGO,2019,OUTRAS DESPESAS,539.96
BRASILIA,TRIGO,2019,DESPESAS FINANCEIRAS,140.05
BRASILIA,TRIGO,2019,DEPRECIACOES,599.86
BRASILIA,TRIGO,2019,OUTROS CUSTOS FIXOS,180.02
BRASILIA,TRIGO,2019,RENDA DE FATORES,802.25
BRASILIA,TRIGO,2019,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2020,CUSTEIO  DA LAVOURA,4372.34
BRASILIA,TRIGO,2020,OUTRAS DESPESAS,543.06
BRASILIA,TRIGO,2020,DESPESAS FINANCEIRAS,119.0
BRASILIA,TRIGO,2020,DEPRECIACOES,603.29
BRASILIA,TRIGO,2020,OUTROS CUSTOS FIXOS,187.75
BRASILIA,TRIGO,2020,RENDA DE FATORES,805.22
BRASILIA,TRIGO,2020,PRODUTIVIDADE MEDIA,6000.0
BRASILIA,TRIGO,2021,CUSTEIO  DA LAVOURA,6557.87
BRASILIA,TRIGO,2021,OUTRAS DESPESAS,702.99
BRASILIA,TRIGO,2021,DESPESAS FINANCEIRAS,112.74
BRASILIA,TRIGO,2021,DEPRECIACOES,912.95
BRASILIA,TRIGO,2021,OUTROS CUSTOS FIXOS,194.77
BRASILIA,TRIGO,2021,RENDA DE FATORES,284.73
BRASILIA,TRIGO,2021,PRODUTIVIDADE MEDIA,7200.0
BRASILIA,TRIGO,2022,OUTRAS DESPESAS,1104.93
BRASILIA,TRIGO,2022,DESPESAS FINANCEIRAS,342.16
BRASILIA,TRIGO,2022,DEPRECIACOES,1754.92
BRASILIA,TRIGO,2022,OUTROS CUSTOS FIXOS,284.34
BRASILIA,TRIGO,2022,RENDA DE FATORES,1156.18
BRASILIA,TRIGO,2022,PRODUTIVIDADE MEDIA,7200.0
BRASILIA,TRIGO,2023,CUSTEIO  DA LAVOURA,9078.35
BRASILIA,TRIGO,2023,OUTRAS DESPESAS,1069.82
BRASILIA,TRIGO,2023,DESPESAS FINANCEIRAS,416.28
BRASILIA,TRIGO,2023,DEPRECIACOES,1872.66
BRASILIA,TRIGO,2023,OUTROS CUSTOS FIXOS,286.42
BRASILIA,TRIGO,2023,RENDA DE FATORES,2396.91
BRASILIA,TRIGO,2023,PRODUTIVIDADE MEDIA,7200.0
SAO GOTARDO,TRIGO,2009,CUSTEIO  DA LAVOURA,1953.93
SAO GOTARDO,TRIGO,2009,OUTRAS DESPESAS,120.43
SAO GOTARDO,TRIGO,2009,DESPESAS FINANCEIRAS,52.0
SAO GOTARDO,TRIGO,2009,DEPRECIACOES,362.88
SAO GOTARDO,TRIGO,2009,OUTROS CUSTOS FIXOS,72.3
SAO GOTARDO,TRIGO,2009,RENDA DE FATORES,489.98
SAO GOTARDO,TRIGO,2009,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2010,CUSTEIO  DA LAVOURA,1846.28
SAO GOTARDO,TRIGO,2010,OUTRAS DESPESAS,118.33
SAO GOTARDO,TRIGO,2010,DESPESAS FINANCEIRAS,46.56
SAO GOTARDO,TRIGO,2010,DEPRECIACOES,377.43
SAO GOTARDO,TRIGO,2010,OUTROS CUSTOS FIXOS,82.86
SAO GOTARDO,TRIGO,2010,RENDA DE FATORES,490.9
SAO GOTARDO,TRIGO,2010,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2011,CUSTEIO  DA LAVOURA,1988.55
SAO GOTARDO,TRIGO,2011,OUTRAS DESPESAS,122.39
SAO GOTARDO,TRIGO,2011,DESPESAS FINANCEIRAS,54.03
SAO GOTARDO,TRIGO,2011,DEPRECIACOES,409.33
SAO GOTARDO,TRIGO,2011,OUTROS CUSTOS FIXOS,86.06
SAO GOTARDO,TRIGO,2011,RENDA DE FATORES,512.09
SAO GOTARDO,TRIGO,2011,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2013,CUSTEIO  DA LAVOURA,2197.2
SAO GOTARDO,TRIGO,2013,OUTRAS DESPESAS,137.17
SAO GOTARDO,TRIGO,2013,DESPESAS FINANCEIRAS,62.9
SAO GOTARDO,TRIGO,2013,DEPRECIACOES,424.8
SAO GOTARDO,TRIGO,2013,OUTROS CUSTOS FIXOS,87.9
SAO GOTARDO,TRIGO,2013,RENDA DE FATORES,517.89
SAO GOTARDO,TRIGO,2013,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2016,CUSTEIO  DA LAVOURA,2976.72
SAO GOTARDO,TRIGO,2016,OUTRAS DESPESAS,374.64
SAO GOTARDO,TRIGO,2016,DESPESAS FINANCEIRAS,88.33
SAO GOTARDO,TRIGO,2016,DEPRECIACOES,677.9
SAO GOTARDO,TRIGO,2016,OUTROS CUSTOS FIXOS,124.96
SAO GOTARDO,TRIGO,2016,RENDA DE FATORES,1866.43
SAO GOTARDO,TRIGO,2016,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2017,CUSTEIO  DA LAVOURA,2966.87
SAO GOTARDO,TRIGO,2017,OUTRAS DESPESAS,377.98
SAO GOTARDO,TRIGO,2017,DESPESAS FINANCEIRAS,87.38
SAO GOTARDO,TRIGO,2017,DEPRECIACOES,679.04
SAO GOTARDO,TRIGO,2017,OUTROS CUSTOS FIXOS,127.07
SAO GOTARDO,TRIGO,2017,RENDA DE FATORES,2108.15
SAO GOTARDO,TRIGO,2017,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2018,CUSTEIO  DA LAVOURA,2986.61
SAO GOTARDO,TRIGO,2018,OUTRAS DESPESAS,438.99
SAO GOTARDO,TRIGO,2018,DESPESAS FINANCEIRAS,86.22
SAO GOTARDO,TRIGO,2018,DEPRECIACOES,646.1
SAO GOTARDO,TRIGO,2018,OUTROS CUSTOS FIXOS,123.96
SAO GOTARDO,TRIGO,2018,RENDA DE FATORES,2280.82
SAO GOTARDO,TRIGO,2018,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2019,CUSTEIO  DA LAVOURA,3296.65
SAO GOTARDO,TRIGO,2019,OUTRAS DESPESAS,417.96
SAO GOTARDO,TRIGO,2019,DESPESAS FINANCEIRAS,92.22
SAO GOTARDO,TRIGO,2019,DEPRECIACOES,670.52
SAO GOTARDO,TRIGO,2019,OUTROS CUSTOS FIXOS,143.94
SAO GOTARDO,TRIGO,2019,RENDA DE FATORES,1754.59
SAO GOTARDO,TRIGO,2019,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2020,CUSTEIO  DA LAVOURA,3409.7
SAO GOTARDO,TRIGO,2020,OUTRAS DESPESAS,430.84
SAO GOTARDO,TRIGO,2020,DESPESAS FINANCEIRAS,59.35
SAO GOTARDO,TRIGO,2020,DEPRECIACOES,670.02
SAO GOTARDO,TRIGO,2020,OUTROS CUSTOS FIXOS,140.85
SAO GOTARDO,TRIGO,2020,RENDA DE FATORES,1753.82
SAO GOTARDO,TRIGO,2020,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2021,CUSTEIO  DA LAVOURA,4130.68
SAO GOTARDO,TRIGO,2021,OUTRAS DESPESAS,524.13
SAO GOTARDO,TRIGO,2021,DESPESAS FINANCEIRAS,39.28
SAO GOTARDO,TRIGO,2021,DEPRECIACOES,842.59
SAO GOTARDO,TRIGO,2021,OUTROS CUSTOS FIXOS,173.74
SAO GOTARDO,TRIGO,2021,RENDA DE FATORES,567.26
SAO GOTARDO,TRIGO,2021,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2022,CUSTEIO  DA LAVOURA,6517.71
SAO GOTARDO,TRIGO,2022,OUTRAS DESPESAS,1186.38
SAO GOTARDO,TRIGO,2022,DESPESAS FINANCEIRAS,215.72
SAO GOTARDO,TRIGO,2022,DEPRECIACOES,797.49
SAO GOTARDO,TRIGO,2022,OUTROS CUSTOS FIXOS,731.75
SAO GOTARDO,TRIGO,2022,RENDA DE FATORES,2249.64
SAO GOTARDO,TRIGO,2022,PRODUTIVIDADE MEDIA,5100.0
SAO GOTARDO,TRIGO,2023,CUSTEIO  DA LAVOURA,5448.65
SAO GOTARDO,TRIGO,2023,OUTRAS DESPESAS,1120.96
SAO GOTARDO,TRIGO,2023,DESPESAS FINANCEIRAS,255.37
SAO GOTARDO,TRIGO,2023,DEPRECIACOES,873.11
SAO GOTARDO,TRIGO,2023,OUTROS CUSTOS FIXOS,690.19
SAO GOTARDO,TRIGO,2023,RENDA DE FATORES,5478.47
SAO GOTARDO,TRIGO,2023,PRODUTIVIDADE MEDIA,5100.0
LAGUNA CARAPA,TRIGO,2016,CUSTEIO  DA LAVOURA,1159.14
LAGUNA CARAPA,TRIGO,2016,OUTRAS DESPESAS,186.86
LAGUNA CARAPA,TRIGO,2016,DESPESAS FINANCEIRAS,44.62
LAGUNA CARAPA,TRIGO,2016,DEPRECIACOES,77.9
LAGUNA CARAPA,TRIGO,2016,OUTROS CUSTOS FIXOS,61.01
LAGUNA CARAPA,TRIGO,2016,RENDA DE FATORES,569.22
LAGUNA CARAPA,TRIGO,2016,PRODUTIVIDADE MEDIA,2300.0
LAGUNA CARAPA,TRIGO,2017,CUSTEIO  DA LAVOURA,1105.96
LAGUNA CARAPA,TRIGO,2017,OUTRAS DESPESAS,170.05
LAGUNA CARAPA,TRIGO,2017,DESPESAS FINANCEIRAS,42.37
LAGUNA CARAPA,TRIGO,2017,DEPRECIACOES,77.9
LAGUNA CARAPA,TRIGO,2017,OUTROS CUSTOS FIXOS,61.01
LAGUNA CARAPA,TRIGO,2017,RENDA DE FATORES,608.76
LAGUNA CARAPA,TRIGO,2017,PRODUTIVIDADE MEDIA,2300.0
LAGUNA CARAPA,TRIGO,2018,CUSTEIO  DA LAVOURA,1103.51
LAGUNA CARAPA,TRIGO,2018,OUTRAS DESPESAS,186.99
LAGUNA CARAPA,TRIGO,2018,DESPESAS FINANCEIRAS,41.69
LAGUNA CARAPA,TRIGO,2018,DEPRECIACOES,80.73
LAGUNA CARAPA,TRIGO,2018,OUTROS CUSTOS FIXOS,61.15
LAGUNA CARAPA,TRIGO,2018,RENDA DE FATORES,553.01
LAGUNA CARAPA,TRIGO,2018,PRODUTIVIDADE MEDIA,2300.0
LAGUNA CARAPA,TRIGO,2019,CUSTEIO  DA LAVOURA,1149.79
LAGUNA CARAPA,TRIGO,2019,OUTRAS DESPESAS,182.79
LAGUNA CARAPA,TRIGO,2019,DESPESAS FINANCEIRAS,42.52
LAGUNA CARAPA,TRIGO,2019,DEPRECIACOES,81.45
LAGUNA CARAPA,TRIGO,2019,OUTROS CUSTOS FIXOS,67.0
LAGUNA CARAPA,TRIGO,2019,RENDA DE FATORES,530.65
LAGUNA CARAPA,TRIGO,2019,PRODUTIVIDADE MEDIA,2300.0
LAGUNA CARAPA,TRIGO,2020,CUSTEIO  DA LAVOURA,1205.45
LAGUNA CARAPA,TRIGO,2020,OUTRAS DESPESAS,189.25
LAGUNA CARAPA,TRIGO,2020,DESPESAS FINANCEIRAS,26.46
LAGUNA CARAPA,TRIGO,2020,DEPRECIACOES,81.26
LAGUNA CARAPA,TRIGO,2020,OUTROS CUSTOS FIXOS,64.98
LAGUNA CARAPA,TRIGO,2020,RENDA DE FATORES,576.64
LAGUNA CARAPA,TRIGO,2020,PRODUTIVIDADE MEDIA,2300.0
LAGUNA CARAPA,TRIGO,2021,CUSTEIO  DA LAVOURA,1220.62
LAGUNA CARAPA,TRIGO,2021,OUTRAS DESPESAS,207.71
LAGUNA CARAPA,TRIGO,2021,DESPESAS FINANCEIRAS,14.03
LAGUNA CARAPA,TRIGO,2021,DEPRECIACOES,81.6
LAGUNA CARAPA,TRIGO,2021,OUTROS CUSTOS FIXOS,64.98
LAGUNA CARAPA,TRIGO,2021,RENDA DE FATORES,157.95
LAGUNA CARAPA,TRIGO,2021,PRODUTIVIDADE MEDIA,2300.0
LAGUNA CARAPA,TRIGO,2022,CUSTEIO  DA LAVOURA,2737.38
LAGUNA CARAPA,TRIGO,2022,OUTRAS DESPESAS,720522.0
LAGUNA CARAPA,TRIGO,2022,DESPESAS FINANCEIRAS,137.98
LAGUNA CARAPA,TRIGO,2022,DEPRECIACOES,248.85
LAGUNA CARAPA,TRIGO,2022,OUTROS CUSTOS FIXOS,945.79
LAGUNA CARAPA,TRIGO,2022,RENDA DE FATORES,580.59
LAGUNA CARAPA,TRIGO,2022,PRODUTIVIDADE MEDIA,2600.0
